MINIREK BAROMETER ALTITUDE	MINIREK BAROMETER ALTITUDE	MINIREK BAROMETER PRESSURE	MINIREK BAROMETER PRESSURE	MINIREK BAROMETER ALTITUDE	MINIREK BAROMETER ALTITUDE	SYSTEM META RECEIVED_TIMESECONDS	SYSTEM META RECEIVED_TIMESECONDS	
X	Y	X	Y	X	Y	X	Y	
1541280790.904139	678.794189453125	92300.0	92300.0	1541281112.875048	777.148193359375			
1541280790.93623	678.794189453125	92294.0	92294.0	1541281112.9071019	776.7891845703125			
1541280791.0641222	678.883056640625	92290.0	92290.0	1541281113.035116	778.6742553710938			
1541280791.1441972	678.883056640625	92308.0	92308.0	1541281113.115127	778.7640380859375			
1541280791.176245	678.794189453125	92308.0	92308.0	1541281113.147064	778.7640380859375			
1541280791.288268	679.1497802734375	92313.0	92313.0	1541281113.24293	779.7516479492188			
1541280791.368045	678.883056640625	92319.0	92319.0	1541281113.323062	778.943603515625			
1541280791.399885	679.5054321289062	92314.0	92314.0	1541281113.4028559	778.943603515625			
1541280791.528042	679.1497802734375	92312.0	92312.0	1541281113.482729	778.943603515625			
1541280791.6078138	678.9719848632812	92317.0	92317.0	1541281113.562824	778.6742553710938			
1541280791.639837	679.2387084960938	92311.0	92311.0	1541281113.5946932	777.8663330078125			
1541280791.7518542	678.9719848632812	92307.0	92307.0	1541281113.7226298	774.365966796875			
1541280791.831885	679.32763671875	92308.0	92308.0	1541281113.802631	773.6480712890625			
1541280791.863748	679.41650390625	92313.0	92313.0	1541281113.8344262	775.44287109375			
1541280791.991748	679.1497802734375	92310.0	92310.0	1541281113.946273	775.5326538085938			
1541280792.071594	679.5054321289062	92306.0	92306.0	1541281114.02627	774.9044189453125			
1541280792.103462	679.5054321289062	92301.0	92301.0	1541281114.106247	773.8275756835938			
1541280792.2155452	679.5054321289062	92302.0	92302.0	1541281114.186023	776.2506103515625			
1541280792.295522	679.861083984375	92291.0	92291.0	1541281114.2660348	777.9561157226562			
1541280792.327348	679.861083984375	92286.0	92286.0	1541281114.297916	782.8047485351562			
1541280792.439345	679.0609130859375	92280.0	92280.0	1541281114.409931	782.7149658203125			
1541280792.519447	679.41650390625	92271.0	92271.0	1541281114.4897401	777.9561157226562			
1541280792.551342	679.6832275390625	92275.0	92275.0	1541281114.569723	775.6223754882812			
1541280792.679154	679.5943603515625	92275.0	92275.0	1541281114.649685	776.5198974609375			
1541280792.759027	680.1278076171875	92267.0	92267.0	1541281114.7295191	775.3531494140625			
1541280792.79097	679.861083984375	92264.0	92264.0	1541281114.761557	775.7120971679688			
1541280792.902838	679.9500122070312	92253.0	92253.0	1541281114.857505	776.6096801757812			
1541280792.982771	679.6832275390625	92252.0	92252.0	1541281114.953622	776.87890625			
1541280793.062915	680.4835205078125	92267.0	92267.0	1541281115.033344	778.4049682617188			
1541280793.142823	679.861083984375	92267.0	92267.0	1541281115.113343	783.1640014648438			
1541280793.2227	680.2167358398438	92253.0	92253.0	1541281115.19349	782.0863037109375			
1541280793.254735	680.4835205078125	92255.0	92255.0	1541281115.2252522	778.8538208007812			
1541280793.366625	680.4835205078125	92259.0	92259.0	1541281115.3372421	773.6480712890625			
1541280793.4465861	680.4835205078125	92254.0	92254.0	1541281115.417475	771.3153686523438			
1541280793.478613	679.861083984375	92261.0	92261.0	1541281115.49724	771.4947509765625			
1541280793.590807	680.6613159179688	92266.0	92266.0	1541281115.52933	771.1359252929688			
1541280793.670558	680.4835205078125	92273.0	92273.0	1541281115.6410189	769.3419189453125			
1541280793.7505522	680.3945922851562	92271.0	92271.0	1541281115.7210639	766.1134643554688			
1541280793.830508	680.750244140625	92272.0	92272.0	1541281115.8016	766.9204711914062			
1541280793.910371	680.8391723632812	92266.0	92266.0	1541281115.8810089	766.203125			
1541280793.9422789	680.8391723632812	92258.0	92258.0	1541281115.9610639	765.2168579101562			
1541280794.053976	680.750244140625	92246.0	92246.0	1541281115.9928992	765.0375366210938			
1541280794.149811	680.9281005859375	92260.0	92260.0	1541281116.104851	770.2388916015625			
1541280794.229772	680.750244140625	92264.0	92264.0	1541281116.184604	772.481689453125			
1541280794.245634	681.10595703125	92267.0	92267.0	1541281116.26448	768.983154296875			
1541280794.357399	681.0170288085938	92268.0	92268.0	1541281116.3445702	768.0863037109375			
1541280794.437758	681.0170288085938	92274.0	92274.0	1541281116.424584	773.02001953125			
1541280794.517289	681.0170288085938	92254.0	92254.0	1541281116.45679	770.5079956054688			
1541280794.597302	681.3727416992188	92265.0	92265.0	1541281116.552363	765.844482421875			
1541280794.6932201	681.1948852539062	92274.0	92274.0	1541281116.632672	764.1409912109375			
1541280794.7091148	681.1948852539062	92252.0	92252.0	1541281116.7124321	768.265625			
1541280794.821053	681.461669921875	92258.0	92258.0	1541281116.7921941	769.6110229492188			
1541280794.9009001	681.7284545898438	92256.0	92256.0	1541281116.888135	767.99658203125			
1541280794.980762	681.2838134765625	92253.0	92253.0	1541281116.920118	767.45849609375			
1541280795.060825	681.6395263671875	92250.0	92250.0	1541281117.032178	766.3824462890625			
1541280795.093034	681.6395263671875	92247.0	92247.0	1541281117.1121302	766.6514892578125			
1541280795.220837	681.2838134765625	92244.0	92244.0	1541281117.144066	766.7411499023438			
1541280795.3007061	681.9952392578125	92236.0	92236.0	1541281117.2560792	767.0997924804688			
1541280795.332957	681.6395263671875	92238.0	92238.0	1541281117.335977	768.6243896484375			
1541280795.444643	682.0841674804688	92240.0	92240.0	1541281117.3679512	768.6243896484375			
1541280795.524402	681.9952392578125	92254.0	92254.0	1541281117.495788	767.0101318359375			
1541280795.6043808	682.0841674804688	92251.0	92251.0	1541281117.575619	766.203125			
1541280795.684375	682.3509521484375	92242.0	92242.0	1541281117.60758	765.9341430664062			
1541280795.764323	682.8845825195312	92235.0	92235.0	1541281117.719578	765.5755004882812			
1541280795.844179	682.3509521484375	92224.0	92224.0	1541281117.799412	766.1134643554688			
1541280795.876169	682.3509521484375	92208.0	92208.0	1541281117.879433	765.7548217773438			
1541280795.97201	682.6177978515625	92214.0	92214.0	1541281117.959296	767.0997924804688			
1541280796.052195	682.52880859375	92216.0	92216.0	1541281118.0391412	768.0863037109375			
1541280796.131948	681.9952392578125	92213.0	92213.0	1541281118.0711548	767.7275390625			
1541280796.227813	682.52880859375	92217.0	92217.0	1541281118.183072	767.5482177734375			
1541280796.30775	682.7067260742188	92220.0	92220.0	1541281118.2629619	766.6514892578125			
1541280796.323664	682.8845825195312	92236.0	92236.0	1541281118.294954	763.334228515625			
1541280796.435663	683.1514282226562	92230.0	92230.0	1541281118.406914	763.9617309570312			
1541280796.515666	683.418212890625	92235.0	92235.0	1541281118.486791	770.5079956054688			
1541280796.5957062	683.0625	92237.0	92237.0	1541281118.566829	771.0462036132812			
1541280796.675551	683.418212890625	92234.0	92234.0	1541281118.6467452	767.2791748046875			
1541280796.755585	682.795654296875	92244.0	92244.0	1541281118.726847	767.0101318359375			
1541280796.787551	683.3292846679688	92233.0	92233.0	1541281118.758846	767.2791748046875			
1541280796.8994958	683.3292846679688	92238.0	92238.0	1541281118.870514	760.9141845703125			
1541280796.979677	682.795654296875	92226.0	92226.0	1541281118.95053	762.3482055664062			
1541280797.0594418	683.2403564453125	92227.0	92227.0	1541281119.030653	767.0997924804688			
1541280797.139356	683.7740478515625	92227.0	92227.0	1541281119.11049	768.3553466796875			
1541280797.21936	683.3292846679688	92231.0	92231.0	1541281119.190347	768.3553466796875			
1541280797.25136	683.2403564453125	92237.0	92237.0	1541281119.222338	768.1759643554688			
1541280797.36312	683.418212890625	92214.0	92214.0	1541281119.334234	770.5079956054688			
1541280797.443136	683.5072021484375	92216.0	92216.0	1541281119.4142022	772.7508544921875			
1541280797.524616	683.1514282226562	92212.0	92212.0	1541281119.494197	773.8275756835938			
1541280797.602894	683.7740478515625	92218.0	92218.0	1541281119.573925	773.8275756835938			
1541280797.6827688	683.3292846679688	92225.0	92225.0	1541281119.653903	776.6994018554688			
1541280797.714819	683.5961303710938	92215.0	92215.0	1541281119.6860642	778.4947509765625			
1541280797.8268821	683.5961303710938	92199.0	92199.0	1541281119.797875	778.4049682617188			
1541280797.9068	683.951904296875	92205.0	92205.0	1541281119.877911	776.87890625			
1541280798.002368	684.0408935546875	92217.0	92217.0	1541281119.957846	777.5072631835938			
1541280798.01849	683.951904296875	92217.0	92217.0	1541281120.037655	775.1736450195312			
1541280798.13035	684.1298217773438	92209.0	92209.0	1541281120.117661	776.160888671875			
1541280798.210119	684.3077392578125	92210.0	92210.0	1541281120.149673	776.87890625			
1541280798.29038	683.5961303710938	92207.0	92207.0	1541281120.261377	775.9813842773438			
1541280798.370383	684.3077392578125	92218.0	92218.0	1541281120.341321	775.9813842773438			
1541280798.4500961	684.21875	92213.0	92213.0	1541281120.373276	775.9813842773438			
1541280798.482023	684.0408935546875	92198.0	92198.0	1541281120.485205	774.994140625			
1541280798.593924	684.21875	92195.0	92195.0	1541281120.565279	775.0839233398438			
1541280798.673994	684.21875	92206.0	92206.0	1541281120.6449778	775.6223754882812			
1541280798.753854	684.3077392578125	92199.0	92199.0	1541281120.725051	776.6096801757812			
1541280798.833794	684.7525024414062	92203.0	92203.0	1541281120.804975	773.9172973632812			
1541280798.91358	684.5745849609375	92204.0	92204.0	1541281120.836898	773.1097412109375			
1541280798.9456341	684.3966674804688	92199.0	92199.0	1541281120.9648378	773.4686279296875			
1541280799.05742	684.5745849609375	92205.0	92205.0	1541281121.044776	773.199462890625			
1541280799.137583	684.3966674804688	92200.0	92200.0	1541281121.0768661	771.4050903320312			
1541280799.217257	684.6635131835938	92192.0	92192.0	1541281121.188656	772.3919677734375			
1541280799.2970612	684.3077392578125	92200.0	92200.0	1541281121.268745	772.2125244140625			
1541280799.3771572	684.3966674804688	92207.0	92207.0	1541281121.30069	771.0462036132812			
1541280799.409079	685.1083374023438	92211.0	92211.0	1541281121.412671	771.58447265625			
1541280799.5210009	684.5745849609375	92205.0	92205.0	1541281121.492403	769.70068359375			
1541280799.600956	684.5745849609375	92197.0	92197.0	1541281121.572418	769.6110229492188			
1541280799.680752	684.6635131835938	92195.0	92195.0	1541281121.6042728	770.0595092773438			
1541280799.760819	684.7525024414062	92184.0	92184.0	1541281121.716483	770.4182739257812			
1541280799.840704	685.0193481445312	92187.0	92187.0	1541281121.796192	770.95654296875			
1541280799.87266	684.8414306640625	92183.0	92183.0	1541281121.876528	770.4182739257812			
1541280799.984511	685.197265625	92188.0	92188.0	1541281121.956327	771.6741943359375			
1541280800.064668	685.0193481445312	92197.0	92197.0	1541281122.0362308	767.5482177734375			
1541280800.144543	685.1083374023438	92190.0	92190.0	1541281122.068147	767.45849609375			
1541280800.224255	684.8414306640625	92190.0	92190.0	1541281122.179872	766.4721069335938			
1541280800.3043761	685.0193481445312	92192.0	92192.0	1541281122.259806	766.2927856445312			
1541280800.384176	684.8414306640625	92201.0	92201.0	1541281122.33977	766.3824462890625			
1541280800.4162319	684.8414306640625	92201.0	92201.0	1541281122.419871	766.7411499023438			
1541280800.528071	685.1083374023438	92198.0	92198.0	1541281122.4996538	765.3065185546875			
1541280800.607863	684.5745849609375	92191.0	92191.0	1541281122.531795	766.203125			
1541280800.687766	684.5745849609375	92193.0	92193.0	1541281122.643629	765.5755004882812			
1541280800.7677891	685.2862548828125	92195.0	92195.0	1541281122.72359	766.4721069335938			
1541280800.847695	685.4641723632812	92190.0	92190.0	1541281122.803519	767.3688354492188			
1541280800.879675	685.3751831054688	92176.0	92176.0	1541281122.883199	763.6031494140625			
1541280800.975532	685.197265625	92186.0	92186.0	1541281122.963294	762.1689453125			
1541280801.055546	685.2862548828125	92178.0	92178.0	1541281122.995007	767.0101318359375			
1541280801.1515021	685.3751831054688	92181.0	92181.0	1541281123.107172	773.37890625			
1541280801.231315	685.197265625	92166.0	92166.0	1541281123.186951	777.2379760742188			
1541280801.31128	685.9089965820312	92164.0	92164.0	1541281123.266974	777.7765502929688			
1541280801.343161	685.2862548828125	92167.0	92167.0	1541281123.346742	777.7765502929688			
1541280801.439157	685.7310791015625	92181.0	92181.0	1541281123.426759	777.41748046875			
1541280801.519157	685.2862548828125	92159.0	92159.0	1541281123.458514	775.9813842773438			
1541280801.5989811	685.8200073242188	92168.0	92168.0	1541281123.570747	773.558349609375			
1541280801.678928	685.5531616210938	92153.0	92153.0	1541281123.6503491	772.9302978515625			
1541280801.758913	685.4641723632812	92167.0	92167.0	1541281123.730426	773.199462890625			
1541280801.791208	685.3751831054688	92144.0	92144.0	1541281123.810412	771.1359252929688			
1541280801.902623	685.8200073242188	92157.0	92157.0	1541281123.890384	771.4947509765625			
1541280801.9825542	685.4641723632812	92157.0	92157.0	1541281123.922411	770.95654296875			
1541280802.062607	685.3751831054688	92152.0	92152.0	1541281124.034199	772.481689453125			
1541280802.1424441	685.7310791015625	92152.0	92152.0	1541281124.114207	772.9302978515625			
1541280802.2224588	685.9089965820312	92137.0	92137.0	1541281124.194221	772.7508544921875			
1541280802.254477	685.64208984375	92151.0	92151.0	1541281124.274127	773.1097412109375			
1541280802.3823848	686.4428100585938	92143.0	92143.0	1541281124.3540952	773.558349609375			
1541280802.462284	686.1759033203125	92134.0	92134.0	1541281124.386091	774.365966796875			
1541280802.5424252	685.8200073242188	92128.0	92128.0	1541281124.481951	775.7120971679688			
1541280802.574404	685.9089965820312	92134.0	92134.0	1541281124.561789	776.7891845703125			
1541280802.6700249	686.5317993164062	92140.0	92140.0	1541281124.6417549	776.4301147460938			
1541280802.749896	685.9089965820312	92127.0	92127.0	1541281124.7375722	776.9686889648438			
1541280802.845796	685.9979858398438	92129.0	92129.0	1541281124.817581	776.7891845703125			
1541280802.925798	685.5531616210938	92124.0	92124.0	1541281124.8495371	776.87890625			
1541280803.0056808	686.3538208007812	92131.0	92131.0	1541281124.945428	777.2379760742188			
1541280803.037706	686.0869140625	92158.0	92158.0	1541281125.025547	776.7891845703125			
1541280803.13364	685.9089965820312	92160.0	92160.0	1541281125.1053598	775.9813842773438			
1541280803.213501	686.0869140625	92153.0	92153.0	1541281125.185173	777.0584716796875			
1541280803.293567	686.4428100585938	92129.0	92129.0	1541281125.265197	777.2379760742188			
1541280803.3735669	685.9979858398438	92141.0	92141.0	1541281125.297172	776.6096801757812			
1541280803.469441	686.4428100585938	92138.0	92138.0	1541281125.4249861	776.6994018554688			
1541280803.4854138	686.9766235351562	92135.0	92135.0	1541281125.505016	776.2506103515625			
1541280803.597387	686.5317993164062	92149.0	92149.0	1541281125.537102	776.6096801757812			
1541280803.677232	686.3538208007812	92145.0	92145.0	1541281125.648888	776.3403930664062			
1541280803.75739	686.4428100585938	92146.0	92146.0	1541281125.729084	776.6994018554688			
1541280803.837151	686.709716796875	92151.0	92151.0	1541281125.808917	776.5198974609375			
1541280803.9170392	685.8200073242188	92162.0	92162.0	1541281125.888664	777.7765502929688			
1541280803.9490979	686.8876342773438	92177.0	92177.0	1541281125.968713	777.9561157226562			
1541280804.06111	686.4428100585938	92190.0	92190.0	1541281126.000727	776.4301147460938			
1541280804.140954	686.7987060546875	92196.0	92196.0	1541281126.1127832	776.2506103515625			
1541280804.220772	686.1759033203125	92189.0	92189.0	1541281126.1926131	777.148193359375			
1541280804.300852	686.4428100585938	92209.0	92209.0	1541281126.2725189	777.148193359375			
1541280804.380789	686.9766235351562	92216.0	92216.0	1541281126.352532	776.7891845703125			
1541280804.412813	686.2648315429688	92210.0	92210.0	1541281126.43239	777.3277587890625			
1541280804.524776	686.3538208007812	92224.0	92224.0	1541281126.464341	777.686767578125			
1541280804.6045172	686.3538208007812	92223.0	92223.0	1541281126.56018	777.686767578125			
1541280804.6846359	686.7987060546875	92218.0	92218.0	1541281126.640023	778.4049682617188			
1541280804.764736	686.5317993164062	92225.0	92225.0	1541281126.719998	777.686767578125			
1541280804.8446631	687.1546020507812	92225.0	92225.0	1541281126.8158112	778.315185546875			
1541280804.876589	686.5317993164062	92213.0	92213.0	1541281126.895824	778.8538208007812			
